State,District/City,Information type,Name,Occupation,Email ID 1,Email ID 2,Phone1,Phone2,Extension,Source Link,Source,Details,Added by,Added on,Key,Sub District,Sub-Info type,Organisation
Maharashtra,Thane,Doctor,Dr. Alok Modi,Diabetologist,,,9820091852,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Alpa Modi,Surgeon,,,9820091853,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Anil Kharat,Gynecologist,,,9323395450,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Kishore Boricha,General Physcian,,,9820247527,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Leena Parab,General Physcian,,,9167821252,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Mota M. G.,General Physcian,,,9821042294,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Poonam Jage,General Physcian,,,9930588437,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Rahul Bapat,Consultant Physician (MD Medicine),,,9324024154,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Ramesh Iyer,Paediatrician,,,9820285666,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Ranjitsinh Rajput,General Physcian,,,9136574480,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Seema Pawar,General Physcian,,,9820542051,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Sidharath Gaikwad,General Physcian,,,9819800733,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Snehal Thakkar,General Physcian,,,9324294769,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Tarachand Pawar,General Physcian,,,9892701509,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane,Doctor,Dr. Tina Shiyal,General Physcian,,,9322764999,,,https://twitter.com/TMCaTweetAway/status/1244508789732044800?s=19,Thane Municipal Corporation,Doctors available for query regarding Covid 19 in Thane City,Tanmay Mundra,01-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR HUMA AHMED,General,,,8850809382,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-2pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. ALKA TARAR,General,,,9821040271,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-2pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. ANKIT SANGHVI,General,,,9221266013,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-1pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. DILSHAD ANSARI,General,,,9082912184,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 9-11am,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. H.S FAROOQUI,General,,,9920240208,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 1-4pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. MANJU SANGHVI,General,,,9221266012,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-1pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. MEGHNA RAJPUT,General,,,9819591605,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 6-8pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. MILAN SALOT,Surgeon,,,9323202415,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 3-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. RAJESH PALANDE,General,,,9819250565,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time : 2-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. RAKHI AGARWAL,Surgeon,,,9321147676,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 12-4pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. SAKEB DANISH,Psychiatry,,,9867371282,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 6-8pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. SHAGUETA YASMEEN,General,,,9324888565,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 9-12pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. SHARADSHELAR,Surgeon,,,9821318671,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 7-9pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. UZMA SHAIKH,OBS & GYN,,,8108188633,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 3-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR. VV TARAR,General,,,9820497450,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-2pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.AIJAZ A KHAN,General,,,9967477869,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 7-10pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.ANJU GARG,General,,,9322086618,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 6-8pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.ASHOK SHUKLA,OBS & GYN,,,9322270961,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-12pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.BHARAT KANSE,Paeiatrician,,,9821064051,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 3-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.BHAVNA SINGH,General,,,9820395641,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 12-2pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.DEEPAK JANGAM,General,,,9820510271,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 5-9pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.DEEPIKA GACHHI,General,,,9930996282,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 11am-2pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.HARISHCHANDRA YADAV,General,,,9869573009,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 4-6pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.HETAL GALA,General,,,9892983810,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time : 2-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.JAGRUTI GHOSH,OBS & GYN,,,9987097144,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 3-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.KOMAL KHONNA,General,,,9820794372,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time : 2-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.MANOJ PANDEY,General,,,9967931741,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 2-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.MEENAKSHI SHET,General,,,9004225609,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 12-2pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.MITHUN GHOSH,Paeiatrician,,,9987123976,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 11am-1pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.MUKUND RAJPUT,General,,,9819022164,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 2-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.NAVNEET DESAI,OBS & GYN,,,9324044037,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-12pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.RAJEEV AGARWAL,Paeiatrician,,,9324547676,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 11am-1pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.RAJENDRA NAGARKATTI,OBS & GYN,,,9820026361,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-12pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.SANJAY MEHRA,General,,,9920217172,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-1pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.SHOMU MEHRA,General,,,9920801806,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 10am-1pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.SOMIL SHEIKH,Paeiatrician,,,8652338111,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 3-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.SUDEEP BARGAJE,General,,,9821214238,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 4-6pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.SUDESH DHARASKAR,General,,,9892396216,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time : 2-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.UDAYKUMAR GACHHI,General,,,9619792250,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 11am-2pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.UMESH SINGH,Paeiatrician,,,8652338111,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 5-7pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,DR.VIDYA SALUNKHE,General,,,9969378781,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time: 2-5pm,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Maharashtra,Thane - Mira Bhayander,Doctor,KASTURI MEDICARE PVT LTD,General,,,8454987676,,,https://www.mbmc.gov.in/master_c/download_pdf/164802,Mira Bhayander Municipal Corporation,Teleconsulatation in Mira Bhayander region Time- 24hrs,Tanmay Mundra,04-04-2020,Maharashtra-Doctor,,,
Manipur,Imphal,Laboratory,"Jawaharlal Nehru Institute of Med. Sciences, Imphal-East,",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Manipur-Laboratory - Government,,Laboratory,
Manipur,Imphal,Laboratory,"JNIMS, Imphal",Dr. R.K.Manoj Kumar Singh,rkmksingh@gmail.com,,8974025306,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Manipur-Laboratory - Government,,Laboratory,
Manipur,Imphal,Laboratory,"Regional Institute of Medical Sciences, Imphal",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Manipur-Laboratory - Government,,Laboratory,
Manipur,Imphal,Laboratory,"Regional Institute of Medical Sciences, Imphal",Dr. Sulochana Devi,sulo_khu@rediffmail.com,,9436037996,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Manipur-Laboratory - Government,,Laboratory,
Manipur,State,Helpline,,,,,(+91)3852411668,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Manipur-Helpline,,State Helpline,Manipur State Helpline
Meghalaya,Shillong,Laboratory,"NEIGRIHMS, Shillong",Dr. A.C. Phukan,dranilphukan@yahoo.co.in,,9436336370,,,https://icmr.nic.in/sites/default/files/upload_documents/List_of_VRDL_V2.pdf,ICMR,,,,Meghalaya-Laboratory - Government,,Laboratory,
Meghalaya,Shillong,Laboratory,"North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences, Shillong, Meghalaya",,,,,,,https://icmr.nic.in/sites/default/files/upload_documents/Govt_Lab_COVID_19_Testing_V2.pdf,ICMR,,,,Meghalaya-Laboratory - Government,,Laboratory,
Meghalaya,State,Helpline,,,,,108,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Meghalaya-Helpline,,State Helpline,Meghalaya State Helpline
Mizoram,State,Helpline,,,,,102,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Mizoram-Helpline,,State Helpline,Mizoram State Helpline
Nagaland,State,Helpline,,,,,7005539653,,,https://www.mohfw.gov.in/pdf/coronvavirushelplinenumber.pdf,Ministry of Health - India,Helpline Numbers of States & Union Territories (UTs) by Ministry of Health (India),,,Nagaland-Helpline,,State Helpline,Nagaland State Helpline
National,India,Government,ABDUL MABOOD KHAN,SCIENTIST G & HEAD EPIDEMIOLOGY AND COMMUNICABLE DISEASES - II,amkhan.hq@icmr.gov.in,,(+91)1126588296,,,https://www.icmr.nic.in/content/contact-us,ICMR,Indian Council of Medical Research - Headquarter Scientists,,,National-Government,,ICMR Headquarter Scientists,
National,India,Government,Ajit B Chavan,"Field officer - Secretary, Textile Committee, Mumbai",,,9958457403,,,https://twitter.com/smritiirani/status/1242837688023162882/photo/1,Ministry of Textiles,"Field officer to monitor ground level production and supply of medical textiles (N95 Mask, Body coverall, and meltblown fabric)",,,National-Government,,Ministry of Textile - Field Officer,
